Lat,Lon
40.7384,-73.9874
40.7674,-73.9571
40.7445,-73.9918
40.7347,-73.9868
40.7751,-73.9592
40.7146,-73.9513
40.732,-73.9883
40.8103,-73.9102
40.7049,-74.0123
40.7052,-73.923
40.7277,-73.9794
40.7788,-73.9761
40.7205,-73.956
40.7744,-73.9536
40.7685,-73.8624
40.7403,-73.9963
40.726,-73.9929
40.7644,-73.9779
40.7557,-73.9849
40.7146,-73.9435
40.7426,-73.9979
40.7825,-73.9714
40.7613,-73.9829
40.6848,-73.9611
40.7793,-73.983
40.7265,-74.0057
40.7439,-74.0377
40.8264,-73.9257
40.8137,-74.0711
40.7472,-73.9912
40.7343,-74.0028
40.7086,-74.0109
40.7502,-73.9948
40.7453,-73.9787
40.7492,-73.9802
40.7198,-73.9949
40.7389,-73.9898
40.7211,-73.9944
40.7673,-73.9825
40.672,-73.984
40.7466,-73.9917
40.7438,-73.9837
40.7444,-73.9885
40.8281,-73.8197
40.7628,-73.9815
40.7046,-73.9242
40.656,-73.977
40.7617,-74.0742
40.6463,-73.7899
40.7101,-73.7426
40.7772,-73.9807
40.6234,-74.1473
40.7192,-74.0054
40.7584,-73.9635
40.7254,-73.997
40.771,-73.8659
40.7953,-73.923
40.6703,-73.9727
40.7219,-74.0043
40.7622,-73.9623
40.7257,-73.9977
40.7736,-73.946
40.6812,-73.9605
40.7155,-74.0113
40.7554,-73.9764
40.7497,-73.9828
40.8479,-73.9422
40.7642,-73.9765
40.7521,-73.9854
40.6924,-73.9427
40.7593,-73.9943
40.7014,-73.6999
40.7756,-73.9764
40.7555,-73.9859
40.725,-74.0014
40.74,-73.9948
40.7646,-73.9916
40.7171,-73.95
40.7632,-73.9742
40.6735,-73.9848
40.6719,-73.9638
40.7284,-73.9996
40.7591,-73.9705
40.7146,-73.9494
40.8147,-73.9604
40.7278,-73.9823
40.7768,-73.9638
40.789,-73.9485
40.7532,-73.9813
40.7613,-73.9792
40.6378,-73.9232
40.6769,-73.9796
40.7532,-73.936
40.7596,-73.988
40.8378,-73.9382
40.7605,-73.9857
40.7429,-73.9964
40.7741,-73.8721
40.7586,-73.9728
40.7614,-73.9686
40.7043,-73.933
40.7208,-74.0041
40.8063,-73.9538
40.8054,-73.9473
40.7422,-74.0041
40.7199,-73.9953
40.7493,-73.9804
40.7013,-73.9778
40.7605,-73.98
40.7116,-74.04
40.7524,-73.9857
40.7571,-73.7554
40.7209,-74.0007
40.738,-74.002
40.7231,-74.0008
40.7694,-73.9625
40.742,-73.9831
40.7484,-74.0057
40.7591,-73.9654
40.7075,-74.0046
40.8217,-73.9549
40.7813,-73.9479
40.7649,-73.8116
40.7492,-73.9802
40.7693,-73.8799
40.7122,-73.9634
40.7115,-74.0079
40.7405,-73.9792
40.7388,-74.0
40.7186,-73.962
40.7219,-73.9851
40.7558,-73.9679
40.7549,-73.9952
40.6438,-73.7833
40.7374,-74.0082
40.7146,-73.9384
40.7817,-73.954
40.7468,-73.9978
40.6916,-73.9844
40.7351,-74.0049
40.6484,-73.7831
40.691,-73.9842
40.7711,-73.9636
40.7334,-74.0007
40.7258,-74.004
40.7213,-73.9923
40.6936,-73.9388
40.7211,-73.9792
40.7456,-73.9939
40.7378,-73.9811
40.6447,-73.7819
40.6417,-73.7886
40.7793,-73.949
40.7628,-73.9728
40.7592,-73.9955
40.7506,-73.991
40.6791,-73.9768
40.7277,-73.9956
40.7197,-74.0102
40.7174,-74.005
40.7546,-73.9681
40.6448,-73.7817
40.7544,-73.9927
40.7391,-73.9918
40.7519,-73.9752
40.716,-73.9642
40.6741,-73.8431
40.7717,-73.9511
40.9935,-73.7613
40.7579,-73.9773
40.725,-73.9814
40.6959,-73.9763
40.7674,-73.9841
40.7499,-74.0039
40.7258,-73.998
40.7146,-73.9851
40.687,-73.9307
40.7341,-73.882
40.7903,-73.9476
40.7397,-73.9909
40.7047,-73.9417
40.7066,-73.9528
40.7261,-73.9918
40.8329,-73.944
40.7702,-73.9833
40.7266,-73.9894
40.7042,-74.0115
40.7465,-73.9858
40.7454,-73.987
40.6857,-73.9987
40.7336,-73.9911
40.7526,-73.9783
40.727,-74.0075
40.6948,-74.1774
40.7348,-73.9832
40.7416,-73.9953
40.7707,-73.9668
40.7746,-73.9893
40.7484,-73.9734
40.7291,-73.9853
40.7369,-73.9736
40.7635,-73.9852
40.7486,-73.9393
40.7166,-74.0134
40.6484,-73.7835
40.7558,-73.9618
40.7067,-74.0059
40.733,-74.0032
40.8671,-73.9255
40.6921,-74.1816
40.7661,-73.9548
40.7338,-73.9863
40.7231,-73.9904
40.7611,-73.9992
40.7595,-73.9861
40.7157,-74.0124
40.7335,-73.9817
40.7783,-73.9527
40.7739,-73.8726
40.7748,-73.9621
40.7639,-73.9731
40.7375,-73.9884
40.7702,-73.9576
40.7232,-74.0008
40.7443,-73.9961
40.764,-73.9851
40.7194,-74.0045
40.7621,-73.9663
40.739,-73.9873
40.8351,-73.9453
40.6444,-74.6398
40.7577,-73.9785
40.7265,-73.9833
40.7244,-73.9831
40.7027,-73.9906
40.7316,-73.9895
40.7681,-73.9669
40.7862,-73.9492
40.7557,-73.9833
40.72,-73.999
40.7589,-73.9813
40.7444,-73.9846
40.7679,-73.9837
40.6373,-74.0358
40.7406,-73.9895
40.7629,-73.975
40.7094,-74.0178
40.7683,-73.9203
40.7616,-73.9827
40.7409,-73.9924
40.8995,-73.9011
40.7373,-74.031
40.7498,-73.9895
40.7984,-73.935
40.7316,-74.0058
40.7435,-73.985
40.6841,-73.9922
40.7641,-73.9706
40.7709,-73.9798
40.7229,-73.9858
40.6898,-73.9764
40.6838,-73.946
40.7732,-73.9648
40.849,-73.8904
40.7202,-74.0108
40.6457,-73.7767
40.6989,-73.9082
40.7325,-74.0005
40.7449,-73.9869
40.786,-73.9708
40.7629,-73.9698
40.7147,-74.0098
40.7406,-74.0078
40.6896,-73.9532
40.7261,-73.9918
40.711,-74.0062
40.7603,-73.9652
40.6691,-73.9874
40.7558,-73.9874
40.7606,-73.9643
40.7776,-73.9751
40.7645,-73.974
40.7523,-73.9937
40.7612,-73.9751
40.7373,-73.9885
40.7574,-74.0008
40.7656,-73.972
40.6502,-73.9331
40.7542,-73.9804
40.7568,-73.9671
40.7357,-73.9951
40.7314,-73.9753
40.7262,-73.9932
40.7694,-73.9576
40.7682,-73.8622
40.7147,-74.0156
40.7269,-73.9915
40.7576,-73.9828
40.7462,-74.0007
40.8021,-73.9657
40.7272,-73.9953
40.7617,-73.9817
40.7645,-73.9772
40.8231,-73.9462
40.7069,-74.0044
40.714,-73.96
40.7512,-74.0067
40.7157,-73.9915
40.7056,-73.9354
40.7835,-73.977
40.7494,-74.0021
40.7519,-73.99
41.0332,-73.7749
40.7445,-73.991
40.7344,-73.9959
40.7303,-73.9941
40.7441,-73.989
40.748,-73.9759
40.7343,-74.1696
40.7437,-74.0063
40.7436,-73.977
40.694,-74.1774
40.7561,-73.9815
40.7175,-73.9631
40.6447,-73.7827
40.754,-73.9869
40.78,-73.9748
40.7811,-73.9557
40.7737,-73.8719
40.7603,-73.9916
40.7288,-73.9846
40.7338,-74.0061
40.7126,-73.9969
40.7896,-73.9432
40.7279,-73.9421
40.7567,-73.9299
40.7502,-73.9948
40.7529,-73.9812
40.7693,-73.9596
40.7645,-73.9727
40.7832,-73.9548
40.7544,-73.8462
40.735,-73.9572
40.7686,-73.8627
40.7053,-74.0072
40.7069,-74.0071
40.7263,-73.9986
40.6444,-73.783
40.7638,-73.9847
40.7159,-74.0064
40.7641,-73.9545
40.7554,-73.975
40.732,-73.9901
40.7345,-73.9902
40.7535,-73.9669
40.7613,-73.9838
40.7452,-74.0061
40.7643,-73.9768
40.7522,-73.9717
40.7341,-73.9999
40.8927,-73.9041
40.7505,-74.0047
40.6467,-73.7897
40.7699,-73.9689
40.7472,-73.9914
40.7221,-74.0035
40.7118,-74.0158
40.7287,-73.9591
40.7742,-73.8735
40.7764,-73.911
40.729,-73.9811
40.7181,-73.9856
40.7455,-73.9033
40.6768,-73.9968
40.6312,-73.9475
40.7607,-73.9785
40.8885,-73.8545
40.7401,-74.0057
40.7227,-73.9926
40.7756,-73.9531
40.7346,-73.9925
40.7596,-73.9721
40.7625,-73.9218
40.7293,-73.9874
40.7054,-74.0172
40.6877,-74.1815
40.7594,-73.9731
40.7838,-73.9503
40.6521,-73.8707
40.7081,-73.9439
40.7382,-74.0082
40.7401,-73.9906
40.6924,-73.9863
40.8091,-73.9556
40.7546,-73.9795
40.7545,-73.9831
40.7887,-73.9762
40.6877,-73.9701
40.775,-73.9529
40.7346,-74.0095
40.6666,-73.9399
40.7286,-74.0112
40.7521,-73.9854
40.7174,-73.9582
40.7084,-74.0175
40.7631,-73.9939
40.7095,-74.0084
40.8116,-73.9409
40.7721,-73.9814
40.7701,-73.9907
40.7763,-73.9767
40.7711,-73.866
40.7492,-73.98
40.7447,-73.9757
40.7421,-73.9971
40.773,-73.9624
40.7373,-73.9813
40.7184,-73.9823
40.7266,-73.9832
40.7639,-73.9741
40.7678,-73.9845
40.7517,-73.853
40.7456,-73.9938
40.794,-73.9725
40.751,-73.998
40.6677,-73.7965
40.748,-74.0071
40.7599,-73.9721
40.7647,-73.9738
40.6467,-73.7896
40.7255,-73.9893
40.7621,-73.9733
40.7471,-73.997
40.684,-74.0045
40.783,-73.9747
40.6453,-73.9602
40.7856,-73.9805
40.7361,-73.9789
40.6685,-73.9849
40.726,-74.0075
40.7663,-73.9823
40.6184,-74.0322
40.729,-73.9813
40.7346,-74.0097
40.762,-73.9939
40.7569,-73.9721
40.7268,-74.0057
40.752,-73.986
40.7398,-73.9795
40.7897,-73.9799
40.7468,-73.9825
40.7255,-73.9763
40.7212,-73.9587
40.7656,-73.963
40.7509,-73.9743
40.7383,-74.0307
40.7271,-73.984
40.7647,-73.9792
40.6601,-73.9513
40.7461,-73.9842
40.7734,-73.9558
40.6919,-73.9889
40.7686,-73.8627
40.7164,-73.9902
40.7475,-73.9935
40.7247,-73.9918
40.7638,-73.9763
40.7376,-73.981
40.7199,-74.0078
40.707,-74.0051
40.7423,-73.9871
40.9115,-73.9076
40.7284,-73.9997
40.91,-73.8904
40.7524,-73.9961
40.7227,-74.0092
40.7456,-73.9928
40.7651,-73.975
40.7579,-73.9655
40.7053,-73.9134
40.6868,-73.978
40.7527,-74.0045
40.7513,-73.9808
40.5898,-73.6755
40.7205,-74.005
40.7075,-73.9538
40.7164,-74.0087
40.7753,-73.9633
40.7431,-73.9878
40.741,-73.9846
40.788,-73.9758
40.7634,-73.975
40.6466,-73.7897
40.7404,-73.9931
40.7404,-73.982
40.6898,-73.9926
40.7562,-73.9832
40.7334,-73.9779
40.6913,-73.9845
40.761,-73.9945
40.7175,-73.9558
40.7529,-73.9944
40.8793,-73.9546
40.7237,-73.9798
40.749,-73.9888
40.7396,-74.0026
40.7523,-73.9936
40.761,-73.9849
40.6447,-73.782
40.7545,-73.9879
40.7533,-73.9778
40.751,-73.9828
40.6814,-73.9275
40.7269,-73.9837
40.7455,-74.0047
40.7235,-73.9764
40.7412,-74.0037
40.7245,-74.0078
40.6443,-73.7831
40.6648,-73.9934
40.7256,-74.0056
40.7281,-74.0028
40.7707,-73.8655
40.772,-73.9659
40.7734,-73.981
40.7619,-73.9185
40.7778,-73.9591
40.7918,-73.9785
40.7161,-74.0042
40.6837,-73.9765
40.7911,-73.9785
40.7133,-73.9914
40.756,-73.9835
40.7459,-73.9905
40.7894,-73.9547
40.7201,-74.0047
40.5887,-73.9494
40.7235,-74.0016
40.7675,-73.9647
40.7224,-73.9801
40.7718,-73.9675
40.7797,-73.9878
40.718,-74.0009
40.7524,-73.9795
40.7416,-74.0046
40.7683,-73.8622
40.799,-73.995
40.6458,-73.7767
40.7188,-74.0
40.7582,-73.9691
40.7198,-74.0
40.7769,-73.9777
40.7195,-73.9994
40.755,-73.9757
40.7188,-74.0028
40.7474,-74.0356
40.7201,-74.0082
40.7416,-73.9811
40.6655,-73.9531
40.7489,-73.9815
40.732,-73.9965
40.7272,-73.9827
40.6689,-73.9902
40.7809,-73.9593
40.7451,-74.0057
40.6795,-74.0118
40.6797,-73.9743
40.7498,-73.9937
40.7564,-73.973
40.7368,-74.0044
40.7529,-73.9793
40.7622,-73.9935
40.7653,-73.958
40.7222,-74.0008
40.6902,-73.9553
40.7574,-73.9688
40.7081,-74.0167
40.7259,-73.9471
40.7079,-73.9542
40.7697,-73.9877
40.7455,-73.9932
40.7163,-73.9413
40.742,-74.0039
40.7618,-73.9708
40.7469,-73.9964
40.7161,-73.9391
40.7513,-73.9865
40.7153,-74.0139
40.7741,-73.8725
40.7419,-73.9748
40.7312,-74.0102
40.6748,-74.0163
40.7461,-73.9845
40.73,-74.0083
40.7418,-73.9917
40.7247,-73.9803
40.776,-73.9442
40.7634,-73.972
40.7073,-73.9442
40.7591,-73.9688
40.7871,-73.956
40.7511,-73.9843
40.7033,-73.9895
40.7834,-73.9802
40.7483,-73.9394
40.7557,-73.9766
40.7486,-73.9997
40.7254,-74.009
40.7216,-74.0112
40.7444,-73.9908
40.6769,-74.0008
40.7404,-73.9994
40.7387,-73.9187
40.7636,-73.9719
40.6288,-73.957
40.7802,-73.9829
40.7144,-74.0142
40.7605,-73.9741
40.7787,-73.9884
40.7052,-74.0173
40.7027,-73.9907
40.7068,-74.016
40.7057,-73.9371
40.6713,-73.9365
40.7738,-73.8726
40.7577,-73.9845
40.7192,-74.0413
40.7031,-73.986
40.7339,-73.9771
40.6878,-73.9703
40.6439,-73.783
40.7717,-73.9898
40.7286,-73.9985
40.7811,-73.9597
40.7298,-74.0041
40.7443,-73.9918
40.7036,-73.9908
40.7394,-74.0078
40.6952,-73.9306
40.7311,-74.0029
40.7241,-73.9829
40.7223,-73.9589
40.7649,-73.9734
40.7147,-74.0136
40.7705,-73.9823
40.7772,-73.989
40.7481,-74.0051
40.7168,-74.0073
40.7199,-73.9953
40.7178,-74.0023
40.7464,-73.9796
40.7387,-73.9899
40.7279,-73.9911
40.6468,-73.7898
40.7018,-73.9516
40.7462,-73.9751
40.735,-73.9985
40.7439,-74.0065
40.7275,-73.994
40.6641,-73.994
40.7168,-74.0147
40.7611,-73.9618
40.7219,-74.0041
40.7652,-73.9876
40.7451,-73.9911
40.8927,-73.8611
40.708,-74.0097
40.7114,-73.9475
40.7085,-73.9561
40.8499,-73.9166
40.7314,-74.0067
40.6633,-73.9356
40.731,-73.9912
40.7736,-73.956
40.7517,-73.9939
40.7402,-74.0058
40.7095,-74.014
40.6448,-73.7818
40.721,-73.998
40.7326,-73.994
40.7415,-73.9937
40.7353,-73.9943
40.7742,-73.9512
40.7217,-73.9582
40.7359,-74.0291
40.7002,-73.9221
40.7446,-73.9915
40.7716,-73.9828
40.7479,-73.9831
40.7169,-74.0124
40.768,-73.9685
40.7534,-73.9666
40.6448,-73.7818
40.7323,-74.0077
40.7883,-73.9997
40.7669,-73.9873
40.7203,-73.9885
40.6828,-73.9284
40.7323,-74.0077
40.7242,-74.0023
40.7282,-73.982
40.7742,-73.9631
40.7649,-73.9768
40.7329,-73.9878
40.6552,-73.9597
40.7554,-73.9916
40.7412,-74.005
40.7441,-73.9973
40.7681,-73.9566
40.7383,-74.004
40.7337,-74.0019
40.7623,-73.9875
40.7352,-73.9749
40.7353,-74.0018
40.7738,-73.9815
40.7685,-73.8626
40.7431,-73.98
40.7773,-73.9781
40.7186,-73.989
40.7553,-73.9774
40.7647,-73.9801
40.6447,-73.7823
40.7257,-74.0
40.7445,-73.999
40.7455,-73.9914
40.7181,-74.0072
40.7595,-73.9868
40.717,-73.889
40.7301,-73.9807
40.7075,-74.0119
40.7113,-73.961
40.7632,-73.9807
40.7569,-73.9693
40.7532,-73.979
40.743,-73.9793
40.7368,-73.9932
40.7196,-73.9877
40.7542,-73.9942
40.7166,-73.9947
40.7277,-73.9873
40.7375,-73.99
40.7571,-73.9823
40.7102,-73.9156
40.743,-74.0378
40.7424,-73.9599
40.7093,-74.0023
40.7203,-73.9848
40.6914,-73.996
40.7171,-74.0028
40.7703,-73.958
40.7222,-74.0017
40.6905,-73.99
40.7487,-74.0064
40.7287,-74.0048
40.6778,-73.9696
40.7373,-73.9926
40.7461,-73.972
40.7023,-73.9272
40.785,-73.9696
40.7265,-74.0069
40.7557,-73.9907
40.7454,-73.9988
40.7315,-74.0039
40.8005,-73.9682
40.7397,-73.9944
40.6827,-73.9171
40.8812,-74.3134
40.7248,-73.9788
40.7751,-73.9477
40.7465,-73.9859
40.7208,-73.9851
40.7393,-74.0064
40.7153,-73.9445
40.7375,-73.997
40.7577,-73.9696
40.7588,-73.9611
40.7394,-74.007
40.7777,-73.9511
40.7303,-74.0068
40.7584,-73.973
40.6446,-73.7825
40.7514,-73.994
40.6469,-73.7896
40.7035,-74.0118
40.7373,-73.9967
40.7554,-73.9756
40.7075,-74.012
40.7096,-74.0115
40.7549,-73.9756
40.6911,-73.9947
40.7421,-73.9746
40.7532,-73.9725
40.7408,-74.0018
40.7643,-73.9959
40.6941,-74.0008
40.78,-73.9845
40.7573,-73.9698
40.7559,-73.9784
40.7517,-73.9863
40.7829,-73.9777
40.7738,-73.9546
40.7878,-73.9761
40.7562,-73.9787
40.7407,-73.9902
40.7506,-73.9741
40.7257,-73.9849
40.7173,-73.9974
40.7441,-73.9954
40.6906,-73.9703
40.7261,-73.9918
40.7882,-73.9473
40.6977,-73.931
40.6467,-73.7896
40.7188,-73.9545
40.7547,-73.9938
40.728,-73.9473
40.7787,-73.9578
40.584,-73.9328
40.7233,-74.008
40.8534,-73.9199
40.6447,-73.782
40.7651,-73.9662
40.7408,-74.0069
40.7026,-73.9867
40.7376,-74.0014
40.7285,-73.9963
40.7793,-73.9811
40.6797,-73.9781
40.7588,-73.8688
40.7177,-74.0024
40.8085,-74.0747
40.6949,-74.1774
40.6165,-74.0255
40.7198,-73.9876
40.7405,-74.0061
40.7553,-73.971
40.7524,-73.9874
40.7111,-73.9666
40.7411,-74.0052
40.7496,-73.997
40.7217,-74.0011
40.744,-74.0067
40.6604,-73.9904
40.7128,-73.9423
40.7731,-73.8855
40.7061,-74.0063
40.7276,-73.8889
40.7534,-73.9788
40.7393,-73.9918
40.7509,-74.0048
40.7322,-73.9846
40.7419,-73.9966
40.7647,-73.9842
40.745,-73.926
40.7822,-73.9761
40.7294,-73.992
40.7377,-74.0329
40.75,-73.9833
40.7741,-73.8725
40.7659,-73.979
40.7488,-74.0063
40.7598,-73.9782
40.8398,-73.8999
40.7583,-73.9652
40.7171,-74.0027
40.7562,-73.9904
40.7332,-74.0064
40.703,-73.9948
40.6879,-73.9869
40.7345,-74.003
40.7248,-73.9989
40.7108,-74.0058
40.7577,-73.9693
40.6747,-73.9775
40.7608,-73.9843
40.7465,-73.9776
40.7143,-73.9878
40.7518,-73.99
40.7498,-73.9723
40.7437,-73.9921
40.7903,-73.9521
40.7901,-73.9493
40.7234,-73.9883
40.7755,-73.9903
40.774,-73.8725
40.7189,-74.0047
40.7553,-73.9807
40.6114,-73.9758
40.6447,-73.7823
40.7363,-73.9847
40.7593,-73.9883
40.7451,-73.9956
40.5891,-73.9526
40.7027,-73.9906
40.7357,-74.0059
40.7469,-73.9851
40.6567,-73.9584
40.7772,-73.9593
40.7139,-74.0148
40.746,-73.9793
40.893,-73.8996
40.6917,-73.907
40.7741,-73.8727
40.7098,-74.0155
40.7425,-73.9969
40.7547,-73.9739
40.7664,-73.9619
40.8415,-73.941
40.7266,-73.9465
40.7278,-73.9893
40.7723,-73.8729
40.7409,-73.9806
40.7832,-73.9135
40.7083,-74.007
40.7861,-73.9775
40.7433,-73.9909
40.7022,-73.9828
40.7429,-73.9945
40.7367,-73.9931
40.7228,-73.9941
40.7646,-73.983
40.7613,-73.9904
40.6874,-73.9858
40.7613,-73.9709
40.7322,-74.0077
40.7322,-74.0021
40.7569,-73.9781
40.7515,-73.994
40.7113,-74.0099
40.8683,-73.9217
40.7207,-74.0038
40.7609,-73.9676
40.7203,-73.9898
40.7155,-74.0135
40.7211,-73.9877
40.7071,-73.9463
40.6486,-73.783
40.732,-73.9902
40.7362,-73.9988
40.7434,-74.0032
40.7738,-73.9499
40.7236,-73.9997
40.7596,-73.9868
40.688,-73.9896
40.7498,-73.9878
40.6959,-73.9841
40.7164,-74.0078
40.731,-73.9914
40.7494,-73.9523
40.7608,-73.9754
40.7548,-73.8453
40.7175,-73.9517
40.7265,-74.0091
40.7741,-73.8727
40.775,-73.9769
40.7584,-73.615
40.7132,-73.9404
40.7449,-73.8434
40.6748,-73.9764
40.7611,-73.9827
40.7892,-73.9705
40.7407,-73.9911
40.674,-73.9759
40.7497,-73.9786
40.7773,-73.952
40.8431,-73.9427
40.7724,-73.986
40.705,-74.016
40.7603,-73.9815
40.7437,-73.988
40.648,-74.0123
40.7195,-73.964
40.7308,-73.9862
40.7042,-74.0086
41.0764,-73.8588
40.7644,-73.9734
40.6607,-73.9906
40.6832,-73.9834
40.7413,-73.9876
40.7381,-74.0057
40.7395,-74.0421
40.7745,-73.988
40.7498,-73.9834
40.7489,-73.991
40.7509,-73.9727
40.7192,-73.991
40.7149,-73.9649
40.6555,-73.9473
40.7741,-73.8723
40.6466,-73.7894
40.7185,-74.0041
40.7552,-73.9815
40.761,-73.9754
40.7445,-73.9991
40.6371,-73.9694
40.7427,-73.9923
40.7048,-74.0116
40.7631,-73.9808
40.731,-73.9925
40.7211,-73.9585
40.7077,-74.0135
40.7777,-73.8974
40.7446,-73.9871
40.757,-73.9786
40.7084,-73.921
40.7166,-74.0132
40.7749,-73.9564
40.7457,-74.0085
40.774,-73.9568
40.7615,-73.9754
40.6706,-73.9974
40.7652,-73.959
40.6974,-73.9737
40.7471,-74.0026
40.7603,-73.9865
40.7814,-73.9595
40.8056,-73.9606
40.7661,-73.9797
40.7401,-73.9266
40.718,-73.9575
40.7291,-73.9773
40.7732,-73.8856
40.7232,-73.9976
40.7075,-74.0123
40.7778,-73.9756
40.7142,-73.994
40.6961,-73.9859
40.7616,-73.9709
40.7873,-73.9715
40.7255,-73.9764
40.7365,-73.9788
40.7449,-73.9567
40.7233,-74.0061
40.7523,-73.9898
40.7653,-73.9135
40.7502,-73.9834
40.7741,-73.8724
40.7393,-73.9897
40.6448,-73.7819
40.7706,-73.8654
40.7462,-73.9786
40.7145,-73.9988
40.7065,-73.9336
40.7675,-73.9822
40.7707,-73.8655
40.7552,-73.9809
40.7549,-73.994
40.7193,-74.0051
40.7742,-73.8727
40.7515,-74.0064
40.7235,-74.0103
40.7437,-73.9816
40.7684,-73.8624
40.7424,-74.0044
40.6737,-73.9991
40.7696,-73.9882
40.7317,-74.0078
40.7383,-73.9803
40.7226,-73.9923
40.7606,-73.9829
40.6928,-73.9575
40.7238,-73.9937
40.77,-73.9609
40.7505,-74.0032
40.7346,-74.0006
40.7304,-74.0343
40.7346,-74.1653
40.7502,-73.9946
40.7401,-74.0057
40.7186,-74.0013
40.7766,-73.9489
40.7525,-74.0246
40.7496,-73.9493
40.7289,-73.9922
40.7078,-74.0131
40.7708,-73.9872
40.7562,-73.9907
40.6905,-73.992
40.7422,-74.0045
40.8412,-73.8641
40.7077,-74.0168
40.7284,-74.0052
40.7496,-73.9719
40.7113,-74.0083
40.7653,-73.9753
40.742,-74.0045
40.7226,-73.988
40.6915,-73.9519
40.776,-73.9495
40.7149,-73.9918
40.7472,-73.9897
40.7605,-73.9726
40.7587,-73.9864
40.6989,-74.0676
40.7107,-73.9846
40.7344,-73.9992
40.7178,-73.9914
40.7282,-73.9929
40.7551,-73.9878
40.771,-73.9906
40.6448,-73.7822
40.7217,-74.0039
40.7126,-74.0093
40.7814,-73.9796
40.7354,-74.0094
40.7381,-74.0093
40.7764,-73.9527
40.7364,-73.9746
40.7324,-74.0078
40.6877,-73.9702
40.726,-73.9977
40.746,-73.988
40.7941,-73.9663
40.75,-73.8493
40.7334,-74.0408
40.7501,-73.9823
40.7579,-73.9733
40.7452,-73.9785
40.7173,-73.9562
40.6969,-73.9293
40.7233,-73.9915
40.676,-74.0145
40.6925,-73.991
40.7272,-73.9922
40.723,-74.0078
40.741,-73.9942
40.6976,-73.9665
40.7593,-73.9763
40.7822,-73.9804
40.7541,-73.9879
40.7395,-73.9886
40.7271,-73.9785
40.7588,-73.9816
40.7308,-73.9914
40.6486,-73.7831
40.7515,-73.9755
40.8075,-73.9666
40.6961,-73.9899
40.7597,-73.9742
40.7484,-73.9568
40.7701,-73.8646
40.7199,-73.8592
40.646,-73.7763
40.8483,-73.9371
40.7546,-73.9883
40.7247,-73.9405
40.7539,-73.981
40.7388,-73.9853
40.7189,-73.9641
40.8247,-73.9544
40.7189,-74.0087
40.7263,-74.0014
40.7506,-73.9873
40.7421,-74.0039
40.7541,-73.9826
40.7454,-73.9945
40.7683,-73.957
40.7404,-74.0019
40.7366,-73.989
40.6926,-73.9473
40.7442,-73.9835
40.7557,-73.9751
40.7012,-73.9211
40.8009,-73.9689
40.7281,-73.9909
40.7542,-73.9824
40.7208,-73.9871
40.7751,-73.9591
40.7237,-74.0036
40.8855,-73.9063
40.7375,-74.0083
40.7413,-74.0051
40.7597,-73.9857
40.7863,-73.953
40.6839,-73.999
40.7439,-73.9718
40.7555,-73.9868
40.6449,-73.7821
40.7148,-73.9517
40.7752,-73.9637
40.7276,-74.003
40.7299,-74.0082
40.7392,-73.9281
40.7709,-73.9637
40.7988,-73.9536
40.7853,-73.9729
40.6463,-73.777
40.729,-73.9873
40.7468,-73.9786
40.7261,-73.9919
40.7208,-73.9949
40.6971,-73.9216
40.6468,-73.7895
40.6484,-73.783
40.6466,-73.7897
40.7418,-73.9893
40.7717,-73.9491
40.7416,-73.9853
40.6944,-73.9954
40.7741,-73.979
40.8402,-73.8427
40.7049,-74.0077
40.8116,-73.9407
40.7374,-74.0078
40.7302,-74.0081
40.7446,-73.9846
40.7218,-73.9876
40.7525,-73.9933
40.7483,-73.9783
40.7041,-74.0091
40.7531,-73.9667
40.7142,-74.0138
40.711,-73.9502
40.7244,-73.9906
40.7868,-73.7948
40.7797,-73.9576
40.7197,-73.9847
40.7459,-74.0055
40.746,-73.9825
40.7565,-73.9826
40.8258,-73.9399
40.7405,-74.0405
40.7569,-73.9721
40.7758,-73.9492
40.7055,-73.8853
40.8087,-73.9594
40.7598,-73.9723
40.7672,-73.9353
40.749,-74.0034
40.7504,-73.9789
40.7633,-73.9648
40.7642,-73.9825
40.7635,-73.9963
40.7682,-73.9606
40.7243,-73.9973
40.7228,-73.9834
40.764,-73.9765
40.7744,-73.9797
40.7381,-73.99
40.7644,-73.9739
40.7638,-73.9962
40.7576,-74.0008
40.7474,-74.0078
40.7116,-73.9622
40.717,-74.0077
40.7199,-73.9991
40.7692,-73.9633
40.7598,-73.9916
40.7597,-73.9637
40.6863,-73.9753
40.7483,-73.9926
40.7645,-73.9796
40.721,-73.9936
40.7337,-73.9886
40.7631,-73.9721
40.7379,-73.9736
40.7502,-73.9878
40.7552,-73.9942
40.7203,-74.002
40.7278,-73.9948
40.7256,-73.9967
40.746,-73.9887
40.7616,-73.9815
40.7511,-74.0034
40.8618,-73.9249
40.7351,-74.0099
40.7595,-73.9718
40.6874,-73.9593
40.7545,-73.9919
40.6272,-73.9685
40.7031,-73.986
40.7632,-73.9787
40.7222,-74.0109
40.7322,-73.9914
40.7532,-73.9809
40.7641,-73.9575
40.6949,-74.1773
40.7261,-73.9836
40.7622,-73.9679
40.6772,-73.9574
40.7638,-73.9732
40.7147,-73.9967
40.7258,-73.997
40.7586,-73.9726
40.764,-73.9712
40.725,-73.9993
40.771,-73.9896
40.7423,-73.9913
40.6752,-73.989
40.7499,-73.9997
40.7002,-73.9122
40.7287,-74.0051
40.7809,-73.9496
40.7641,-73.9982
40.69,-73.9516
